mjd,datetime_str,RA,DEC,V,RA_rate,DEC_rate
58596.5,2019-Apr-23 12:00,33.18628,18.86384,19.294,107.3849,20.62881
58597.5,2019-Apr-24 12:00,33.93808,19.0017,19.287,107.3433,20.21764
58598.5,2019-Apr-25 12:00,34.69021,19.13682,19.281,107.3017,19.80254
58599.5,2019-Apr-26 12:00,35.44264,19.26917,19.274,107.2599,19.38351
58600.5,2019-Apr-27 12:00,36.19536,19.39873,19.268,107.2178,18.96055
58601.5,2019-Apr-28 12:00,36.94837,19.52548,19.261,107.1752,18.53368
58602.5,2019-Apr-29 12:00,37.70166,19.64937,19.255,107.1319,18.10291
58603.5,2019-Apr-30 12:00,38.4552,19.7704,19.248,107.0877,17.66826
58604.5,2019-May-01 12:00,39.20898,19.88853,19.242,107.0426,17.22974
58605.5,2019-May-02 12:00,39.96299,20.00373,19.235,106.9963,16.78737
58606.5,2019-May-03 12:00,40.71721,20.11599,19.229,106.9487,16.34116
58607.5,2019-May-04 12:00,41.4716,20.22527,19.222,106.8996,15.89113
58608.5,2019-May-05 12:00,42.22616,20.33155,19.216,106.8489,15.43731
58609.5,2019-May-06 12:00,42.98086,20.4348,19.21,106.7965,14.97973
58610.5,2019-May-07 12:00,43.73567,20.535,19.205,106.7424,14.51846
58611.5,2019-May-08 12:00,44.49057,20.63212,19.199,106.6865,14.05358
58612.5,2019-May-09 12:00,45.24554,20.72614,19.195,106.629,13.58521
58613.5,2019-May-10 12:00,46.00054,20.81704,19.191,106.57,13.11348
58614.5,2019-May-11 12:00,46.75556,20.9048,19.188,106.5097,12.63857
58615.5,2019-May-12 12:00,47.51058,20.98938,19.186,106.4484,12.16065
58616.5,2019-May-13 12:00,48.26557,21.07078,19.185,106.3863,11.67991
58617.5,2019-May-14 12:00,49.02051,21.14897,19.185,106.3237,11.19657
58618.5,2019-May-15 12:00,49.77539,21.22394,19.187,106.2608,10.71081
58619.5,2019-May-16 12:00,50.5302,21.29567,19.19,106.1979,10.22282
58620.5,2019-May-17 12:00,51.2849,21.36415,19.194,106.135,9.732778
58621.5,2019-May-18 12:00,52.0395,21.42936,19.199,106.0722,9.240811
58622.5,2019-May-19 12:00,52.79397,21.4913,19.206,106.0094,8.747031
58623.5,2019-May-20 12:00,53.54831,21.54994,19.213,105.9465,8.251519
58624.5,2019-May-21 12:00,54.30248,21.60527,19.222,105.8833,7.754333
58625.5,2019-May-22 12:00,55.05647,21.6573,19.231,105.8196,7.255516
58626.5,2019-May-23 12:00,55.81026,21.70599,19.24,105.7553,6.755102
58627.5,2019-May-24 12:00,56.56384,21.75135,19.25,105.69,6.253124
58628.5,2019-May-25 12:00,57.31716,21.79336,19.261,105.6237,5.749617
58629.5,2019-May-26 12:00,58.07022,21.83202,19.271,105.5562,5.24462
58630.5,2019-May-27 12:00,58.82297,21.8673,19.282,105.4872,4.738173
58631.5,2019-May-28 12:00,59.5754,21.89921,19.293,105.4168,4.230322
58632.5,2019-May-29 12:00,60.32748,21.92773,19.304,105.3446,3.721108
58633.5,2019-May-30 12:00,61.07916,21.95285,19.315,105.2705,3.210574
58634.5,2019-May-31 12:00,61.83043,21.97457,19.326,105.1944,2.69876
58635.5,2019-Jun-01 12:00,62.58125,21.99287,19.338,105.116,2.185709
58636.5,2019-Jun-02 12:00,63.33158,22.00774,19.349,105.0351,1.671467
58637.5,2019-Jun-03 12:00,64.08139,22.01919,19.36,104.9517,1.156089
58638.5,2019-Jun-04 12:00,64.83063,22.02719,19.371,104.8656,0.639651
58639.5,2019-Jun-05 12:00,65.57928,22.03175,19.381,104.7769,0.12225
58640.5,2019-Jun-06 12:00,66.32729,22.03286,19.392,104.6855,-0.39599
58641.5,2019-Jun-07 12:00,67.07464,22.0305,19.403,104.5916,-0.91492
58642.5,2019-Jun-08 12:00,67.82127,22.02469,19.414,104.4956,-1.43438
58643.5,2019-Jun-09 12:00,68.56717,22.0154,19.424,104.3977,-1.95419
58644.5,2019-Jun-10 12:00,69.3123,22.00265,19.434,104.2982,-2.47418
58645.5,2019-Jun-11 12:00,70.05662,21.98643,19.445,104.1975,-2.99418
58646.5,2019-Jun-12 12:00,70.80013,21.96674,19.455,104.0957,-3.51403
58647.5,2019-Jun-13 12:00,71.54278,21.94358,19.465,103.9931,-4.03359
58648.5,2019-Jun-14 12:00,72.28457,21.91695,19.475,103.8899,-4.55273
58649.5,2019-Jun-15 12:00,73.02546,21.88686,19.485,103.7861,-5.07135
58650.5,2019-Jun-16 12:00,73.76544,21.85331,19.494,103.6819,-5.58934
58651.5,2019-Jun-17 12:00,74.50448,21.8163,19.504,103.5771,-6.10664
58652.5,2019-Jun-18 12:00,75.24256,21.77584,19.513,103.4717,-6.62318
58653.5,2019-Jun-19 12:00,75.97967,21.73193,19.523,103.3656,-7.1389
58654.5,2019-Jun-20 12:00,76.71578,21.68458,19.532,103.2587,-7.65377
58655.5,2019-Jun-21 12:00,77.45086,21.6338,19.541,103.1507,-8.16775
58656.5,2019-Jun-22 12:00,78.1849,21.57958,19.55,103.0416,-8.68078
58657.5,2019-Jun-23 12:00,78.91786,21.52194,19.559,102.9311,-9.19284
58658.5,2019-Jun-24 12:00,79.64973,21.46088,19.568,102.8193,-9.70387
58659.5,2019-Jun-25 12:00,80.38047,21.39641,19.576,102.706,-10.2138
58660.5,2019-Jun-26 12:00,81.11006,21.32854,19.585,102.5909,-10.7227
58661.5,2019-Jun-27 12:00,81.83848,21.25726,19.593,102.474,-11.2304
58662.5,2019-Jun-28 12:00,82.56569,21.1826,19.602,102.3551,-11.7369
58663.5,2019-Jun-29 12:00,83.29166,21.10455,19.61,102.234,-12.2421
58664.5,2019-Jun-30 12:00,84.01637,21.02313,19.618,102.1105,-12.746
58665.5,2019-Jul-01 12:00,84.73978,20.93835,19.626,101.9845,-13.2486
58666.5,2019-Jul-02 12:00,85.46186,20.8502,19.634,101.8557,-13.7498
58667.5,2019-Jul-03 12:00,86.18257,20.75871,19.642,101.7241,-14.2494
58668.5,2019-Jul-04 12:00,86.9019,20.66389,19.65,101.5898,-14.7474
58669.5,2019-Jul-05 12:00,87.6198,20.56573,19.657,101.4529,-15.2436
58670.5,2019-Jul-06 12:00,88.33624,20.46427,19.665,101.3137,-15.7379
58671.5,2019-Jul-07 12:00,89.0512,20.3595,19.672,101.1727,-16.2302
58672.5,2019-Jul-08 12:00,89.76466,20.25144,19.679,101.0301,-16.7203
58673.5,2019-Jul-09 12:00,90.47659,20.14011,19.687,100.8863,-17.2082
58674.5,2019-Jul-10 12:00,91.18698,20.02553,19.694,100.7417,-17.6937
58675.5,2019-Jul-11 12:00,91.89582,19.9077,19.701,100.5964,-18.1768
58676.5,2019-Jul-12 12:00,92.60308,19.78664,19.708,100.4508,-18.6575
58677.5,2019-Jul-13 12:00,93.30877,19.66237,19.714,100.3049,-19.1356
58678.5,2019-Jul-14 12:00,94.01286,19.53491,19.721,100.1588,-19.6112
58679.5,2019-Jul-15 12:00,94.71535,19.40428,19.728,100.0126,-20.0841
58680.5,2019-Jul-16 12:00,95.41624,19.27048,19.734,99.86616,-20.5545
58681.5,2019-Jul-17 12:00,96.1155,19.13354,19.741,99.71955,-21.0222
58682.5,2019-Jul-18 12:00,96.81315,18.99348,19.747,99.57265,-21.4872
58683.5,2019-Jul-19 12:00,97.50915,18.85031,19.753,99.42539,-21.9496
58684.5,2019-Jul-20 12:00,98.20352,18.70405,19.759,99.27765,-22.4092
58685.5,2019-Jul-21 12:00,98.89623,18.55472,19.765,99.12932,-22.8662
58686.5,2019-Jul-22 12:00,99.58728,18.40234,19.771,98.98031,-23.3203
58687.5,2019-Jul-23 12:00,100.27665,18.24692,19.777,98.83048,-23.7718
58688.5,2019-Jul-24 12:00,100.96435,18.08849,19.783,98.67973,-24.2204
58689.5,2019-Jul-25 12:00,101.65035,17.92705,19.788,98.52789,-24.6662
58690.5,2019-Jul-26 12:00,102.33465,17.76264,19.794,98.37482,-25.1092
58691.5,2019-Jul-27 12:00,103.01724,17.59527,19.8,98.22033,-25.5493
58692.5,2019-Jul-28 12:00,103.69809,17.42495,19.805,98.06419,-25.9865
58693.5,2019-Jul-29 12:00,104.3772,17.25172,19.81,97.90618,-26.4207
58694.5,2019-Jul-30 12:00,105.05455,17.07558,19.815,97.74611,-26.8519
58695.5,2019-Jul-31 12:00,105.73013,16.89656,19.821,97.58382,-27.2799
58696.5,2019-Aug-01 12:00,106.40392,16.71468,19.826,97.41931,-27.7047
58697.5,2019-Aug-02 12:00,107.0759,16.52996,19.831,97.25269,-28.1261
58698.5,2019-Aug-03 12:00,107.74607,16.34243,19.835,97.08423,-28.544
58699.5,2019-Aug-04 12:00,108.4144,16.1521,19.84,96.91432,-28.9584
58700.5,2019-Aug-05 12:00,109.0809,15.95901,19.845,96.7434,-29.3692
58701.5,2019-Aug-06 12:00,109.74556,15.76317,19.849,96.57186,-29.7764
58702.5,2019-Aug-07 12:00,110.40838,15.56461,19.854,96.40008,-30.18
58703.5,2019-Aug-08 12:00,111.06935,15.36336,19.858,96.22832,-30.5799
58704.5,2019-Aug-09 12:00,111.7285,15.15943,19.862,96.05681,-30.9762
58705.5,2019-Aug-10 12:00,112.38581,14.95286,19.867,95.88569,-31.369
58706.5,2019-Aug-11 12:00,113.0413,14.74366,19.871,95.71505,-31.7581
58707.5,2019-Aug-12 12:00,113.69497,14.53186,19.875,95.54495,-32.1437
58708.5,2019-Aug-13 12:00,114.34684,14.31748,19.879,95.37541,-32.5258
58709.5,2019-Aug-14 12:00,114.99691,14.10055,19.883,95.2064,-32.9043
58710.5,2019-Aug-15 12:00,115.64519,13.88109,19.887,95.03791,-33.2793
58711.5,2019-Aug-16 12:00,116.2917,13.65913,19.89,94.86985,-33.6508
58712.5,2019-Aug-17 12:00,116.93643,13.43468,19.894,94.70215,-34.0188
58713.5,2019-Aug-18 12:00,117.5794,13.20778,19.897,94.53472,-34.3833
58714.5,2019-Aug-19 12:00,118.22061,12.97844,19.901,94.36745,-34.7443
58715.5,2019-Aug-20 12:00,118.86008,12.74668,19.904,94.2002,-35.1019
58716.5,2019-Aug-21 12:00,119.49781,12.51254,19.907,94.03286,-35.4559
58717.5,2019-Aug-22 12:00,120.13381,12.27603,19.911,93.86526,-35.8065
58718.5,2019-Aug-23 12:00,120.76808,12.03718,19.914,93.69723,-36.1535
58719.5,2019-Aug-24 12:00,121.40063,11.79602,19.917,93.52857,-36.497
58720.5,2019-Aug-25 12:00,122.03146,11.55255,19.92,93.35905,-36.8369
58721.5,2019-Aug-26 12:00,122.66058,11.30682,19.923,93.18841,-37.1731
58722.5,2019-Aug-27 12:00,123.28798,11.05884,19.925,93.01639,-37.5056
58723.5,2019-Aug-28 12:00,123.91367,10.80864,19.928,92.84279,-37.8343
58724.5,2019-Aug-29 12:00,124.53764,10.55625,19.931,92.66747,-38.1589
58725.5,2019-Aug-30 12:00,125.15989,10.3017,19.933,92.49047,-38.4794
58726.5,2019-Aug-31 12:00,125.78043,10.045,19.936,92.31198,-38.7957
58727.5,2019-Sep-01 12:00,126.39925,9.7862,19.938,92.13235,-39.1076
58728.5,2019-Sep-02 12:00,127.01637,9.52532,19.94,91.95203,-39.4153
58729.5,2019-Sep-03 12:00,127.63178,9.26238,19.942,91.77145,-39.7188
58730.5,2019-Sep-04 12:00,128.2455,8.99742,19.945,91.59101,-40.018
58731.5,2019-Sep-05 12:00,128.85754,8.73047,19.947,91.41102,-40.3131
58732.5,2019-Sep-06 12:00,129.46793,8.46155,19.948,91.23171,-40.6041
58733.5,2019-Sep-07 12:00,130.07667,8.19069,19.95,91.05324,-40.8911
58734.5,2019-Sep-08 12:00,130.68379,7.91791,19.952,90.87568,-41.1742
58735.5,2019-Sep-09 12:00,131.28931,7.64325,19.954,90.6991,-41.4534
58736.5,2019-Sep-10 12:00,131.89325,7.36673,19.955,90.52352,-41.7287
58737.5,2019-Sep-11 12:00,132.49562,7.08837,19.957,90.34894,-42.0002
58738.5,2019-Sep-12 12:00,133.09644,6.80821,19.958,90.17532,-42.268
58739.5,2019-Sep-13 12:00,133.69575,6.52626,19.96,90.00263,-42.532
58740.5,2019-Sep-14 12:00,134.29355,6.24255,19.961,89.8308,-42.7923
58741.5,2019-Sep-15 12:00,134.88988,5.95711,19.962,89.65974,-43.049
58742.5,2019-Sep-16 12:00,135.48473,5.66996,19.963,89.48932,-43.3019
58743.5,2019-Sep-17 12:00,136.07815,5.38112,19.964,89.31943,-43.5512
58744.5,2019-Sep-18 12:00,136.67013,5.09063,19.965,89.14989,-43.7969
58745.5,2019-Sep-19 12:00,137.26071,4.7985,19.966,88.98053,-44.0389
58746.5,2019-Sep-20 12:00,137.84989,4.50476,19.967,88.81115,-44.2773
58747.5,2019-Sep-21 12:00,138.43769,4.20944,19.968,88.64152,-44.5119
58748.5,2019-Sep-22 12:00,139.02413,3.91256,19.968,88.47139,-44.7427
58749.5,2019-Sep-23 12:00,139.6092,3.61414,19.969,88.30047,-44.9697
58750.5,2019-Sep-24 12:00,140.19294,3.31422,19.969,88.12848,-45.1927
58751.5,2019-Sep-25 12:00,140.77534,3.01282,19.969,87.95516,-45.4116
58752.5,2019-Sep-26 12:00,141.3564,2.70997,19.97,87.78032,-45.6261
58753.5,2019-Sep-27 12:00,141.93614,2.4057,19.97,87.60387,-45.8362
58754.5,2019-Sep-28 12:00,142.51456,2.10004,19.97,87.42593,-46.0417
58755.5,2019-Sep-29 12:00,143.09167,1.79302,19.97,87.24675,-46.2424
58756.5,2019-Sep-30 12:00,143.66748,1.48467,19.97,87.06673,-46.4384
58757.5,2019-Oct-01 12:00,144.24199,1.17503,19.97,86.8863,-46.6298
58758.5,2019-Oct-02 12:00,144.81523,0.86412,19.97,86.70591,-46.8166
58759.5,2019-Oct-03 12:00,145.38722,0.55199,19.969,86.52589,-46.9989
58760.5,2019-Oct-04 12:00,145.95797,0.23865,19.969,86.34651,-47.1769
58761.5,2019-Oct-05 12:00,146.52751,-0.07586,19.968,86.16793,-47.3506
58762.5,2019-Oct-06 12:00,147.09586,-0.39152,19.968,85.99027,-47.5202
58763.5,2019-Oct-07 12:00,147.66304,-0.7083,19.967,85.81357,-47.6857
58764.5,2019-Oct-08 12:00,148.22909,-1.02616,19.966,85.63786,-47.8472
58765.5,2019-Oct-09 12:00,148.79401,-1.34509,19.966,85.46314,-48.0048
58766.5,2019-Oct-10 12:00,149.35784,-1.66505,19.965,85.28941,-48.1585
58767.5,2019-Oct-11 12:00,149.9206,-1.98602,19.964,85.11661,-48.3083
58768.5,2019-Oct-12 12:00,150.48231,-2.30797,19.963,84.94471,-48.4543
58769.5,2019-Oct-13 12:00,151.043,-2.63088,19.961,84.77362,-48.5966
58770.5,2019-Oct-14 12:00,151.6027,-2.95473,19.96,84.60322,-48.7352
58771.5,2019-Oct-15 12:00,152.16141,-3.27948,19.959,84.43338,-48.8701
58772.5,2019-Oct-16 12:00,152.71917,-3.60511,19.957,84.26391,-49.0013
58773.5,2019-Oct-17 12:00,153.276,-3.9316,19.956,84.0946,-49.1289
58774.5,2019-Oct-18 12:00,153.8319,-4.25892,19.954,83.9252,-49.2527
58775.5,2019-Oct-19 12:00,154.38691,-4.58704,19.953,83.75545,-49.3727
